,order_id,product_id,unit_price_moment,quantity,discount,customer_id,employee_id,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_country,order_year,year_month,product_name,supplier_id,category_id,quantity_per_unit,unit_price_historic,units_in_stock,units_on_order,reorder_level,discontinued,company_name,contact_name,contact_title,address,city,postal_code,country,total_item
1154,10687,36,19.0,6,0.25,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1997,1997-09,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,89.0
1155,10688,10,31.0,18,0.1,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,299.09,Vaffeljernet,Smagsloget 45,Århus,Denmark,1997,1997-10,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,0,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,8200,Denmark,548.0
1156,10688,28,45.6,60,0.1,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,299.09,Vaffeljernet,Smagsloget 45,Århus,Denmark,1997,1997-10,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,8200,Denmark,2726.0
1157,10688,34,14.0,14,0.0,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,299.09,Vaffeljernet,Smagsloget 45,Århus,Denmark,1997,1997-10,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,8200,Denmark,196.0
1158,10689,1,18.0,35,0.25,BERGS,1,1997-10-01,1997-10-29,1997-10-07,13.42,Berglunds snabbköp,Berguvsvägen  8,Luleå,Sweden,1997,1997-10,Chai,8,1,10 boxes x 30 bags,18.0,39,0,10,1,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,605.0
1159,10690,56,38.0,20,0.25,HANAR,1,1997-10-02,1997-10-30,1997-10-03,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,Brazil,1997,1997-10,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,05454-876,Brazil,735.0
1160,10690,77,13.0,30,0.25,HANAR,1,1997-10-02,1997-10-30,1997-10-03,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,Brazil,1997,1997-10,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,32,0,15,0,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,05454-876,Brazil,365.0
1161,10691,1,18.0,30,0.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1997,1997-10,Chai,8,1,10 boxes x 30 bags,18.0,39,0,10,1,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,540.0
1162,10691,29,123.79,40,0.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1997,1997-10,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,4951.6
1163,10691,43,46.0,40,0.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1997,1997-10,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,1840.0
1164,10691,44,19.45,24,0.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1997,1997-10,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,466.79999999999995
1165,10691,62,49.3,48,0.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1997,1997-10,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,2366.3999999999996
1166,10692,63,43.9,20,0.0,ALFKI,4,1997-10-03,1997-10-31,1997-10-13,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,Germany,1997,1997-10,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,Alfreds Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,12209,Germany,878.0
1167,10693,9,97.0,6,0.0,WHITC,3,1997-10-06,1997-10-20,1997-10-10,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-10,Mishi Kobe Niku,4,6,18 - 500 g pkgs.,97.0,29,0,0,1,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,582.0
1168,10693,54,7.45,60,0.15,WHITC,3,1997-10-06,1997-10-20,1997-10-10,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-10,Tourtière,25,6,16 pies,7.45,21,0,10,0,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,432.0
1169,10693,69,36.0,30,0.15,WHITC,3,1997-10-06,1997-10-20,1997-10-10,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-10,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,26,0,15,0,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,1065.0
1170,10693,73,15.0,15,0.15,WHITC,3,1997-10-06,1997-10-20,1997-10-10,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-10,Röd Kaviar,17,8,24 - 150 g jars,15.0,101,0,5,0,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,210.0
1171,10694,7,30.0,90,0.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1997,1997-10,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,2700.0
1172,10694,59,55.0,25,0.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1997,1997-10,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,1375.0
1173,10694,70,15.0,50,0.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1997,1997-10,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,750.0
1174,10695,8,40.0,10,0.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Finland,1997,1997-10,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Keskuskatu 45,Helsinki,21240,Finland,400.0
1175,10695,12,38.0,4,0.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Finland,1997,1997-10,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38.0,86,0,0,0,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Keskuskatu 45,Helsinki,21240,Finland,152.0
1176,10695,24,4.5,20,0.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Finland,1997,1997-10,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Keskuskatu 45,Helsinki,21240,Finland,90.0
1177,10696,17,39.0,20,0.0,WHITC,8,1997-10-08,1997-11-19,1997-10-14,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-10,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,780.0
1178,10696,46,12.0,18,0.0,WHITC,8,1997-10-08,1997-11-19,1997-10-14,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,USA,1997,1997-10,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,216.0
1179,10697,19,9.2,7,0.25,LINOD,3,1997-10-08,1997-11-05,1997-10-14,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,1997,1997-10,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,39.39999999999999
1180,10697,35,18.0,9,0.25,LINOD,3,1997-10-08,1997-11-05,1997-10-14,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,1997,1997-10,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,137.0
1181,10697,58,13.25,30,0.25,LINOD,3,1997-10-08,1997-11-05,1997-10-14,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,1997,1997-10,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,372.5
1182,10697,70,15.0,30,0.25,LINOD,3,1997-10-08,1997-11-05,1997-10-14,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,1997,1997-10,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,425.0
1183,10698,11,21.0,15,0.0,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,272.47,Ernst Handel,Kirchgasse 6,Graz,Austria,1997,1997-10,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,315.0
1184,10698,17,39.0,8,0.05,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,272.47,Ernst Handel,Kirchgasse 6,Graz,Austria,1997,1997-10,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,307.0
1185,10698,29,123.79,12,0.05,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,272.47,Ernst Handel,Kirchgasse 6,Graz,Austria,1997,1997-10,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,1480.48
1186,10698,65,21.05,65,0.05,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,272.47,Ernst Handel,Kirchgasse 6,Graz,Austria,1997,1997-10,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,1363.25
1187,10698,70,15.0,8,0.05,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,272.47,Ernst Handel,Kirchgasse 6,Graz,Austria,1997,1997-10,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,115.0
1188,10699,47,9.5,12,0.0,MORGK,3,1997-10-09,1997-11-06,1997-10-13,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Germany,1997,1997-10,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Heerstr. 22,Leipzig,04179,Germany,114.0
1189,10700,1,18.0,5,0.2,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Chai,8,1,10 boxes x 30 bags,18.0,39,0,10,1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,70.0
1190,10700,34,14.0,12,0.2,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,148.0
1191,10700,68,12.5,40,0.2,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,480.0
1192,10700,71,21.5,60,0.2,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,1270.0
1193,10701,59,55.0,42,0.15,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1997,1997-10,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,2295.0
1194,10701,71,21.5,20,0.15,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1997,1997-10,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,415.0
1195,10701,76,18.0,35,0.15,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1997,1997-10,Lakkalikööri,23,1,500 ml,18.0,57,0,20,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,615.0
1196,10702,3,10.0,6,0.0,ALFKI,4,1997-10-13,1997-11-24,1997-10-21,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,Germany,1997,1997-10,Aniseed Syrup,1,2,12 - 550 ml bottles,10.0,13,70,25,0,Alfreds Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,12209,Germany,60.0
1197,10702,76,18.0,15,0.0,ALFKI,4,1997-10-13,1997-11-24,1997-10-21,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,Germany,1997,1997-10,Lakkalikööri,23,1,500 ml,18.0,57,0,20,0,Alfreds Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,12209,Germany,270.0
1198,10703,2,19.0,5,0.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Sweden,1997,1997-10,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,1,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,S-844 67,Sweden,95.0
1199,10703,59,55.0,35,0.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Sweden,1997,1997-10,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,S-844 67,Sweden,1925.0
1200,10703,73,15.0,35,0.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Sweden,1997,1997-10,Röd Kaviar,17,8,24 - 150 g jars,15.0,101,0,5,0,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,S-844 67,Sweden,525.0
1201,10704,4,22.0,6,0.0,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,1997,1997-10,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,132.0
1202,10704,24,4.5,35,0.0,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,1997,1997-10,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,157.5
1203,10704,48,12.75,24,0.0,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,1997,1997-10,Chocolade,22,3,10 pkgs.,12.75,15,70,25,0,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,306.0
1204,10705,31,12.5,20,0.0,HILAA,9,1997-10-15,1997-11-12,1997-11-18,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1997,1997-10,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,250.0
1205,10705,32,32.0,4,0.0,HILAA,9,1997-10-15,1997-11-12,1997-11-18,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1997,1997-10,Mascarpone Fabioli,14,4,24 - 200 g pkgs.,32.0,9,40,25,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,128.0
1206,10706,16,17.45,20,0.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,USA,1997,1997-10,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,99508,USA,349.0
1207,10706,43,46.0,24,0.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,USA,1997,1997-10,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,0,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,99508,USA,1104.0
1208,10706,59,55.0,8,0.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,USA,1997,1997-10,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,99508,USA,440.0
1209,10707,55,24.0,21,0.0,AROUT,4,1997-10-16,1997-10-30,1997-10-23,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,UK,1997,1997-10,Pâté chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,WA1 1DP,UK,504.0
1210,10707,57,19.5,40,0.0,AROUT,4,1997-10-16,1997-10-30,1997-10-23,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,UK,1997,1997-10,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,WA1 1DP,UK,780.0
1211,10707,70,15.0,28,0.15,AROUT,4,1997-10-16,1997-10-30,1997-10-23,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,UK,1997,1997-10,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,WA1 1DP,UK,405.0
1212,10708,5,21.35,4,0.0,THEBI,6,1997-10-17,1997-11-28,1997-11-05,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,USA,1997,1997-10,Chef Anton's Gumbo Mix,2,2,36 boxes,21.35,0,0,0,1,The Big Cheese,Liz Nixon,Marketing Manager,89 Jefferson Way Suite 2,Portland,97201,USA,85.4
1213,10708,36,19.0,5,0.0,THEBI,6,1997-10-17,1997-11-28,1997-11-05,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,USA,1997,1997-10,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,The Big Cheese,Liz Nixon,Marketing Manager,89 Jefferson Way Suite 2,Portland,97201,USA,95.0
1214,10709,8,40.0,40,0.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,Brazil,1997,1997-10,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,Gourmet Lanchonetes,André Fonseca,Sales Associate,"Av. Brasil, 442",Campinas,04876-786,Brazil,1600.0
1215,10709,51,53.0,28,0.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,Brazil,1997,1997-10,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0,Gourmet Lanchonetes,André Fonseca,Sales Associate,"Av. Brasil, 442",Campinas,04876-786,Brazil,1484.0
1216,10709,60,34.0,10,0.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,Brazil,1997,1997-10,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,Gourmet Lanchonetes,André Fonseca,Sales Associate,"Av. Brasil, 442",Campinas,04876-786,Brazil,340.0
1217,10710,19,9.2,5,0.0,FRANS,1,1997-10-20,1997-11-17,1997-10-23,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,1997,1997-10,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,10100,Italy,46.0
1218,10710,47,9.5,5,0.0,FRANS,1,1997-10-20,1997-11-17,1997-10-23,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,1997,1997-10,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,10100,Italy,47.5
1219,10711,19,9.2,12,0.0,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,110.39999999999999
1220,10711,41,9.65,42,0.0,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,405.3
1221,10711,53,32.8,120,0.0,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,3935.9999999999995
1222,10712,53,32.8,3,0.05,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1997,1997-10,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,93.39999999999999
1223,10712,56,38.0,30,0.0,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1997,1997-10,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,1140.0
1224,10713,10,31.0,18,0.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,558.0
1225,10713,26,31.23,30,0.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,936.9
1226,10713,45,9.5,110,0.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Rogede sild,21,8,1k pkg.,9.5,5,70,15,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,1045.0
1227,10713,46,12.0,24,0.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,288.0
1228,10714,2,19.0,30,0.25,SAVEA,5,1997-10-22,1997-11-19,1997-10-27,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1997,1997-10,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,545.0
